num_cancion,ngramas,pad,recurrente,transformer
4456,Z,P,P,P
4457,Z,P,K,P
4458,Z,P,P,P
4459,Z,K,K,K
4460,Z,K,K,P
4461,Z,P,P,P
4462,Z,P,K,K
4463,Z,K,P,K
4464,Z,K,K,K
4465,Z,P,P,K
4466,Z,K,P,K
4467,Z,P,K,P
4468,Z,P,P,K
4469,Z,P,K,K
4470,Z,K,K,P
4471,Z,K,K,K
4472,Z,K,P,K
4473,Z,K,K,K
4474,Z,P,P,P
4475,Z,K,K,K
4476,Z,P,P,P
4477,Z,P,P,P
4478,Z,K,P,K
4479,Z,K,K,K
4480,Z,K,K,K
4481,Z,P,P,K
4482,Z,K,K,K
4483,Z,K,K,K
4484,Z,P,P,K
4485,Z,P,P,P
4486,Z,K,P,K
4487,Z,K,K,K
4488,Z,P,K,K
4489,Z,P,K,P
4490,Z,K,K,P
4491,Z,K,K,K
4492,Z,P,P,P
4493,Z,K,P,K
4494,Z,P,P,P
4495,Z,K,K,K
4496,Z,P,P,K
4497,Z,P,P,P
4498,Z,K,K,P
4499,Z,P,K,P
4500,Z,P,P,P
4501,Z,P,K,P
4502,Z,K,K,K
4503,Z,K,K,P
4504,Z,P,P,P
4505,Z,K,K,K
4506,Z,P,P,P
4507,Z,P,P,P
4508,Z,K,K,K
4509,Z,P,K,P
4510,Z,K,K,K
4511,Z,K,K,P
4512,Z,K,K,K
4513,Z,K,K,K
4514,Z,K,K,K
4515,Z,P,P,P
4516,Z,K,K,P
4517,Z,K,K,K
4518,Z,P,P,K
4519,Z,K,K,K
4520,Z,K,K,P
4521,Z,K,K,K
4522,Z,P,P,P
4523,Z,K,K,K
4524,Z,P,P,P
4525,Z,P,P,P
4526,Z,K,K,K
4527,Z,P,P,P
4528,Z,P,P,K
4529,Z,P,K,P
4530,Z,K,K,P
4531,Z,P,P,K
4532,Z,K,K,K
4533,Z,K,K,P
4534,Z,P,P,P
4535,Z,P,P,K
4536,Z,P,P,P
4537,Z,P,P,K
4538,Z,K,K,K
4539,Z,K,K,K
4540,Z,K,P,P
4541,Z,K,P,K
4542,Z,P,P,P
4543,Z,K,K,K
4544,Z,K,K,K
4545,Z,P,K,P
4546,Z,P,K,K
4547,Z,K,K,K
4548,Z,P,P,P
4549,Z,K,K,K
4550,Z,P,K,P
4551,Z,K,K,K
4552,Z,P,P,P
4553,Z,K,K,K
4554,Z,P,P,P
4555,Z,P,P,P
4556,Z,P,P,P
4557,Z,P,K,P
4558,Z,K,K,K
4559,Z,K,K,K
4560,Z,P,P,P
4561,Z,K,K,K
4562,Z,K,P,K
4563,Z,K,P,K
4564,Z,K,K,K
4565,Z,P,K,P
4566,Z,P,P,P
4567,Z,P,P,P
4568,Z,P,P,P
4569,Z,P,P,P
4570,Z,P,K,P
4571,Z,K,K,K
4572,Z,K,K,K
4573,Z,P,P,K
4574,Z,P,P,K
4575,Z,K,K,K
4576,Z,K,K,P
4577,Z,P,K,P
4578,Z,K,K,K
4579,Z,K,K,P
4580,Z,P,K,P
4581,Z,K,K,K
4582,Z,P,P,P
4583,Z,K,K,K
4584,Z,K,P,K
4585,Z,P,K,P
4586,Z,K,K,P
4587,Z,P,P,P
4588,Z,P,P,P
4589,Z,P,P,P
4590,Z,P,K,P
4591,Z,K,K,K
4592,Z,P,P,K
4593,Z,P,P,P
4594,Z,P,P,P
4595,Z,K,K,K
4596,Z,P,P,P
4597,Z,P,P,P
4598,Z,K,K,K
4599,Z,P,P,P
4600,Z,P,P,K
4601,Z,P,K,K
4602,Z,P,P,P
4603,Z,K,K,K
4604,Z,P,P,P
4605,Z,K,K,K
4606,Z,K,K,P
4607,Z,K,K,K
4608,Z,K,K,K
4609,Z,P,P,K
4610,Z,P,P,P
4611,Z,P,P,P
4612,Z,K,K,K
4613,Z,K,K,K
4614,Z,P,P,P
4615,Z,P,P,P
4616,Z,K,K,K
4617,Z,K,K,K
4618,Z,P,K,P
4619,Z,K,K,K
4620,Z,K,K,K
4621,Z,P,P,K
4622,Z,K,K,K
4623,Z,P,P,P
4624,Z,P,P,P
4625,Z,K,K,K
4626,Z,K,K,K
4627,Z,K,K,K
4628,Z,P,P,P
4629,Z,P,P,P
4630,Z,K,K,K
4631,Z,P,K,K
4632,Z,K,K,K
4633,Z,P,K,K
4634,Z,K,K,K
4635,Z,P,P,P
4636,Z,K,K,K
4637,Z,K,K,K
4638,Z,K,K,K
4639,Z,K,K,K
4640,Z,K,P,K
4641,Z,P,P,P
4642,Z,K,K,K
4643,Z,K,K,K
4644,Z,K,K,K
4645,Z,P,P,P
4646,Z,K,K,P
4647,Z,P,P,P
4648,Z,P,K,K
4649,Z,K,K,K
4650,Z,K,K,K
4651,Z,K,K,K
4652,Z,P,P,K
4653,Z,P,P,P
4654,Z,K,K,K
4655,Z,P,P,P
4656,Z,K,K,K
4657,Z,P,K,P
4658,Z,P,P,P
4659,Z,K,K,K
4660,Z,P,P,P
4661,Z,K,K,K
4662,Z,P,P,P
4663,Z,K,P,P
4664,Z,P,P,P
4665,Z,K,K,P
4666,Z,K,P,K
4667,Z,P,P,P
4668,Z,P,P,P
4669,Z,P,P,P
4670,Z,P,P,P
4671,Z,K,K,P
4672,Z,P,P,K
4673,Z,K,K,P
4674,Z,P,K,P
4675,Z,K,K,K
4676,Z,K,K,K
4677,Z,P,P,P
4678,Z,K,K,P
4679,Z,K,P,P
4680,Z,P,K,P
4681,Z,K,K,K
4682,Z,P,P,K
4683,Z,P,P,P
4684,Z,K,K,K
4685,Z,P,P,K
4686,Z,K,K,P
4687,Z,K,K,P
4688,Z,P,P,P
4689,Z,P,P,K
4690,Z,K,K,P
4691,Z,P,P,P
4692,Z,K,K,K
4693,Z,K,K,K
4694,Z,K,K,K
4695,Z,P,P,P
4696,Z,P,K,P
4697,Z,K,K,K
4698,Z,P,P,P
4699,Z,K,K,P
4700,Z,K,K,K
4701,Z,P,P,K
4702,Z,P,P,P
4703,Z,K,K,K
4704,Z,P,K,P
4705,Z,P,P,P
4706,Z,P,P,P
4707,Z,P,P,P
4708,Z,P,P,K
4709,Z,K,K,K
4710,Z,K,K,K
4711,Z,K,K,K
4712,Z,P,P,P
4713,Z,P,K,P
4714,Z,P,K,P
4715,Z,K,K,K
4716,Z,K,K,K
4717,Z,K,K,K
4718,Z,P,K,K
4719,Z,K,P,K
4720,Z,P,P,P
4721,Z,P,K,P
4722,Z,P,P,P
4723,Z,P,P,K
4724,Z,P,K,P
4725,Z,K,K,K
4726,Z,P,K,K
4727,Z,K,P,K
4728,Z,K,K,K
4729,Z,K,K,K
4730,Z,P,K,P
4731,Z,K,K,K
4732,Z,P,K,P
4733,Z,P,K,P
4734,Z,K,K,K
4735,Z,K,K,K
4736,Z,P,P,P
4737,Z,P,P,P
4738,Z,K,K,K
4739,Z,P,P,P
4740,Z,K,K,P
4741,Z,K,P,K
4742,Z,P,P,K
4743,Z,P,K,P
4744,Z,K,P,P
4745,Z,K,K,K
4746,Z,K,K,P
4747,Z,P,P,P
4748,Z,P,K,P
4749,Z,P,P,K
4750,Z,P,K,P
4751,Z,P,P,P
4752,Z,K,K,K
4753,Z,P,P,P
4754,Z,K,K,K
4755,Z,P,P,K
4756,Z,P,P,K
4757,Z,K,K,P
4758,Z,P,K,K
4759,Z,P,K,P
4760,Z,P,K,K
4761,Z,P,P,P
4762,Z,K,K,K
4763,Z,P,P,P
4764,Z,P,P,P
4765,Z,P,P,P
4766,Z,K,K,P
4767,Z,P,P,K
4768,Z,P,K,P
4769,Z,K,K,K
4770,Z,P,P,P
4771,Z,P,P,P
4772,Z,P,P,K
4773,Z,P,P,K
4774,Z,K,K,K
4775,Z,K,K,P
4776,Z,P,K,P
4777,Z,P,P,K
4778,Z,P,P,P
4779,Z,K,K,K
4780,Z,P,P,P
4781,Z,P,P,K
4782,Z,K,P,K
4783,Z,P,P,P
4784,Z,P,P,P
4785,Z,K,K,K
4786,Z,P,K,P
4787,Z,P,P,P
4788,Z,K,K,K
4789,Z,P,P,P
4790,Z,P,P,K
4791,Z,P,P,K
4792,Z,K,P,K
4793,Z,K,P,K
4794,Z,P,P,P
4795,Z,P,P,P
4796,Z,P,P,K
4797,Z,P,P,P
4798,Z,P,P,P
4799,Z,P,P,P
4800,Z,P,P,P
4801,Z,P,K,P
4802,Z,P,K,P
4803,Z,P,P,P
4804,Z,K,K,K
4805,Z,K,K,P
4806,Z,K,K,K
4807,Z,K,K,P
4808,Z,P,K,K
4809,Z,K,K,K
4810,Z,K,K,P
4811,Z,P,P,P
4812,Z,K,K,K
4813,Z,K,K,K
4814,Z,P,P,P
4815,Z,P,P,P
4816,Z,K,K,K
4817,Z,P,K,P
4818,Z,K,K,P
4819,Z,K,K,P
4820,Z,P,K,K
4821,Z,P,P,P
4822,Z,P,P,P
4823,Z,K,K,K
4824,Z,P,P,P
4825,Z,P,P,P
4826,Z,K,K,K
4827,Z,K,K,K
4828,Z,P,K,P
4829,Z,K,P,P
4830,Z,P,P,K
4831,Z,K,K,K
4832,Z,P,P,P
4833,Z,P,P,P
4834,Z,P,P,K
4835,Z,P,K,P
4836,Z,P,P,P
4837,Z,K,P,P
4838,Z,P,K,P
4839,Z,P,K,P
4840,Z,K,K,K
4841,Z,K,K,K
4842,Z,P,P,P
4843,Z,K,K,K
4844,Z,P,P,P
4845,Z,P,K,K
4846,Z,P,K,P
4847,Z,P,K,K
4848,Z,P,P,P
4849,Z,K,K,P
4850,Z,K,K,P
4851,Z,P,P,K
4852,Z,P,K,P
4853,Z,P,P,P
4854,Z,P,P,P
4855,Z,K,K,K
4856,Z,P,P,K
4857,Z,P,K,P
4858,Z,K,K,P
4859,Z,K,K,K
4860,Z,P,P,P
4861,Z,K,K,K
4862,Z,K,K,K
4863,Z,K,K,K
4864,Z,K,P,K
4865,Z,P,P,P
4866,Z,P,P,P
4867,Z,K,K,K
4868,Z,P,P,K
4869,Z,K,K,K
4870,Z,K,K,P
4871,Z,K,K,K
4872,Z,P,P,P
4873,Z,P,K,P
4874,Z,K,P,K
4875,Z,P,P,P
4876,Z,P,P,K
4877,Z,P,P,P
4878,Z,P,K,P
4879,Z,P,K,P
4880,Z,K,K,K
4881,Z,P,P,P
4882,Z,K,K,K
4883,Z,P,P,P
4884,Z,P,K,P
4885,Z,P,K,P
4886,Z,P,P,P
4887,Z,K,K,P
4888,Z,K,K,P
4889,Z,K,K,K
4890,Z,K,K,K
4891,Z,K,K,P
4892,Z,K,K,K
4893,Z,P,P,P
4894,Z,K,K,K
4895,Z,P,K,P
4896,Z,K,K,K
4897,Z,K,K,K
4898,Z,P,P,P
4899,Z,P,P,P
4900,Z,P,K,P
4901,Z,P,P,P
4902,Z,K,K,K
4903,Z,K,K,P
4904,Z,P,P,K
4905,Z,K,K,P
4906,Z,K,K,P
4907,Z,K,K,K
4908,Z,K,K,K
4909,Z,P,P,P
4910,Z,P,K,P
4911,Z,K,K,K
4912,Z,K,K,K
4913,Z,K,K,K
4914,Z,K,K,K
4915,Z,K,K,P
4916,Z,P,K,P
4917,Z,P,P,P
4918,Z,P,P,P
4919,Z,K,K,K
4920,Z,K,K,K
4921,Z,P,K,K
4922,Z,P,P,P
4923,Z,P,P,K
4924,Z,K,K,K
4925,Z,P,P,P
4926,Z,K,K,P
4927,Z,P,K,K
4928,Z,K,K,P
4929,Z,K,K,K
4930,Z,P,P,K
4931,Z,P,K,P
4932,Z,K,K,P
4933,Z,P,P,K
4934,Z,P,P,P
4935,Z,K,P,P
4936,Z,K,K,K
4937,Z,K,K,P
4938,Z,P,P,P
4939,Z,K,P,P
4940,Z,K,K,K
4941,Z,K,K,K
4942,Z,K,P,K
4943,Z,P,K,P
4944,Z,K,K,K
4945,Z,K,K,K
4946,Z,P,P,P
4947,Z,P,K,P
4948,Z,P,P,P
4949,Z,K,K,K
4950,Z,P,K,P
4951,Z,P,P,P
4952,Z,P,P,P
4953,Z,P,P,P
4954,Z,K,K,K
4955,Z,K,K,K
4956,Z,K,K,K
4957,Z,K,K,K
4958,Z,P,P,P
4959,Z,P,P,P
4960,Z,P,K,P
4961,Z,K,K,K
4962,Z,K,P,K
4963,Z,P,P,P
4964,Z,P,P,P
4965,Z,K,P,K
4966,Z,K,K,P
4967,Z,K,K,K
4968,Z,P,K,P
4969,Z,K,K,K
4970,Z,K,K,K
4971,Z,P,P,P
4972,Z,K,K,K
4973,Z,K,K,P
4974,Z,K,K,K
4975,Z,P,P,P
4976,Z,K,K,K
4977,Z,K,K,K
4978,Z,P,K,K
4979,Z,K,K,K
4980,Z,P,K,K
4981,Z,K,K,K
4982,Z,P,P,K
4983,Z,P,P,K
4984,Z,P,P,P
4985,Z,P,K,P
4986,Z,P,K,K
4987,Z,K,K,K
4988,Z,P,K,P
4989,Z,K,K,K
4990,Z,K,K,K
4991,Z,K,K,K
4992,Z,P,P,P
4993,Z,P,P,P
4994,Z,K,K,P
4995,Z,P,K,P
4996,Z,K,K,K
4997,Z,K,P,K
4998,Z,K,K,K
4999,Z,K,K,K
5000,Z,K,K,K
5001,Z,K,K,K
5002,Z,K,K,K
5003,Z,P,P,P
5004,Z,K,K,K
5005,Z,P,P,P
5006,Z,K,P,P
5007,Z,P,P,P
5008,Z,K,K,K
5009,Z,P,P,P
5010,Z,P,P,P
5011,Z,P,K,K
5012,Z,P,K,P
5013,Z,K,K,P
5014,Z,K,K,K
5015,Z,K,K,P
5016,Z,P,P,P
5017,Z,P,K,P
5018,Z,P,K,P
5019,Z,P,P,P
5020,Z,K,K,K
5021,Z,K,K,K
5022,Z,K,K,K
5023,Z,K,K,K
5024,Z,K,K,K
5025,Z,P,K,P
5026,Z,K,K,K
5027,Z,P,P,P
5028,Z,K,K,K
5029,Z,K,K,K
5030,Z,K,P,K
5031,Z,P,K,K
5032,Z,K,K,K
5033,Z,P,P,P
5034,Z,K,K,K
5035,Z,P,P,P
5036,Z,P,P,K
5037,Z,K,K,K
5038,Z,P,K,K
5039,Z,P,K,P
5040,Z,K,K,P
5041,Z,K,K,K
5042,Z,P,K,P
5043,Z,K,K,K
5044,Z,K,K,K
5045,Z,K,K,K
5046,Z,P,P,P
5047,Z,K,K,K
5048,Z,K,P,P
5049,Z,K,K,K
5050,Z,K,K,K
5051,Z,P,P,P
5052,Z,P,K,P
5053,Z,P,K,P
5054,Z,P,P,P
5055,Z,K,P,P
5056,Z,P,K,P
5057,Z,P,P,P
5058,Z,K,K,K
5059,Z,K,K,P
5060,Z,K,K,K
5061,Z,P,P,K
5062,Z,P,K,P
5063,Z,P,P,P
5064,Z,P,K,P
5065,Z,P,P,P
5066,Z,K,P,K
5067,Z,K,K,P
5068,Z,K,K,K
5069,Z,P,P,P
5070,Z,K,K,K
5071,Z,K,K,K
5072,Z,P,P,P
5073,Z,K,K,K
5074,Z,P,P,P
5075,Z,K,K,P
5076,Z,P,P,P
5077,Z,P,K,P
5078,Z,P,P,P
5079,Z,K,K,K
5080,Z,P,K,P
5081,Z,K,K,K
5082,Z,P,P,P
5083,Z,K,K,K
5084,Z,P,P,P
5085,Z,P,P,K
5086,Z,P,P,P
5087,Z,P,P,P
5088,Z,K,K,P
5089,Z,P,P,P
5090,Z,P,P,P
5091,Z,P,K,P
5092,Z,K,K,K
5093,Z,K,K,K
5094,Z,K,K,K
5095,Z,P,P,P
5096,Z,P,K,P
5097,Z,K,K,K
5098,Z,P,P,P
5099,Z,P,P,K
5100,Z,P,P,P
5101,Z,P,P,K
5102,Z,K,P,K
5103,Z,P,P,P
5104,Z,P,K,P
5105,Z,P,P,P
5106,Z,K,P,K
5107,Z,K,P,K
5108,Z,K,K,P
5109,Z,K,K,P
5110,Z,P,P,P
5111,Z,P,P,P
5112,Z,K,K,K
5113,Z,K,K,K
5114,Z,P,P,P
5115,Z,K,K,K
5116,Z,K,K,P
5117,Z,P,P,P
5118,Z,P,K,P
5119,Z,P,P,P
5120,Z,K,K,K
5121,Z,P,K,P
5122,Z,P,K,K
5123,Z,P,P,P
5124,Z,P,K,K
5125,Z,P,K,K
5126,Z,K,K,K
5127,Z,K,K,K
5128,Z,K,K,K
5129,Z,P,P,K
5130,Z,P,K,P
5131,Z,K,P,K
5132,Z,K,K,K
5133,Z,K,K,K
5134,Z,K,K,K
5135,Z,P,P,K
5136,Z,P,P,P
5137,Z,K,K,K
5138,Z,P,P,P
5139,Z,K,P,P
5140,Z,P,P,K
5141,Z,P,P,P
5142,Z,P,K,K
5143,Z,K,K,K
5144,Z,P,P,P
5145,Z,K,K,K
5146,Z,K,K,K
5147,Z,P,K,K
5148,Z,P,P,P
5149,Z,K,K,K
5150,Z,K,K,K
5151,Z,P,P,P
5152,Z,K,P,K
5153,Z,P,P,P
5154,Z,P,P,K
5155,Z,P,P,P
5156,Z,P,P,K
5157,Z,K,K,P
5158,Z,P,P,P
5159,Z,K,K,K
5160,Z,K,K,K
5161,Z,P,P,K
5162,Z,P,P,P
5163,Z,P,P,P
5164,Z,P,K,P
5165,Z,K,P,K
5166,Z,K,K,K
5167,Z,K,K,K
5168,Z,P,P,P
5169,Z,K,P,K
5170,Z,P,K,P
5171,Z,P,P,K
5172,Z,K,K,K
5173,Z,K,K,K
5174,Z,P,P,K
5175,Z,K,K,K
5176,Z,P,P,P
5177,Z,K,P,P
5178,Z,K,K,P
5179,Z,K,K,K
5180,Z,P,P,P
5181,Z,K,K,K
5182,Z,K,P,K
5183,Z,P,P,P
5184,Z,K,P,P
5185,Z,P,P,P
5186,Z,K,K,K
5187,Z,P,P,K
5188,Z,P,P,K
5189,Z,P,K,K
5190,Z,K,K,K
5191,Z,K,K,K
5192,Z,P,P,P
5193,Z,P,P,P
5194,Z,K,P,K
5195,Z,K,K,K
5196,Z,P,P,P
5197,Z,K,K,P
5198,Z,P,P,K
5199,Z,K,K,K
5200,Z,P,K,P
5201,Z,K,K,K
5202,Z,P,K,P
5203,Z,P,P,P
5204,Z,P,K,K
5205,Z,P,P,P
5206,Z,K,K,K
5207,Z,P,P,P
5208,Z,K,K,K
5209,Z,K,K,K
5210,Z,K,K,K
5211,Z,K,P,P
5212,Z,P,P,P
5213,Z,P,P,K
5214,Z,K,K,P
5215,Z,K,K,K
5216,Z,K,K,P
5217,Z,K,K,K
5218,Z,K,P,K
5219,Z,P,K,K
5220,Z,P,K,K
5221,Z,K,K,K
5222,Z,K,K,K
5223,Z,K,K,K
5224,Z,K,K,K
5225,Z,P,P,K
5226,Z,K,K,K
5227,Z,P,K,P
5228,Z,K,K,P
5229,Z,P,P,P
5230,Z,K,K,K
5231,Z,P,K,K
5232,Z,K,K,P
5233,Z,K,P,K
5234,Z,K,K,P
5235,Z,P,P,K
5236,Z,K,K,K
5237,Z,K,K,K
5238,Z,K,K,K
5239,Z,P,K,K
5240,Z,P,P,K
5241,Z,P,P,P
5242,Z,K,P,K
5243,Z,P,K,P
5244,Z,K,K,K
5245,Z,K,P,K
5246,Z,P,P,P
5247,Z,K,K,K
5248,Z,P,P,P
5249,Z,K,K,P
5250,Z,K,K,K
5251,Z,P,K,K
5252,Z,P,P,P
5253,Z,K,K,K
5254,Z,K,P,K
5255,Z,P,P,P
5256,Z,K,K,K
5257,Z,P,P,P
5258,Z,P,P,P
5259,Z,K,K,K
5260,Z,K,K,K
5261,Z,P,K,P
5262,Z,K,K,P
5263,Z,P,P,P
5264,Z,P,K,K
5265,Z,P,K,P
5266,Z,K,K,P
5267,Z,P,P,P
5268,Z,K,K,K
5269,Z,P,P,P
5270,Z,K,K,P
5271,Z,P,P,K
5272,Z,K,K,K
5273,Z,P,K,K
5274,Z,K,K,P
5275,Z,K,K,K
5276,Z,P,P,K
5277,Z,P,P,K
5278,Z,K,K,K
5279,Z,P,P,P
5280,Z,P,P,P
5281,Z,P,P,P
5282,Z,K,K,P
5283,Z,P,K,P
5284,Z,P,K,P
5285,Z,K,K,K
5286,Z,P,K,P
5287,Z,K,K,K
5288,Z,K,K,K
5289,Z,K,K,K
5290,Z,K,K,K
5291,Z,K,K,K
5292,Z,P,K,K
5293,Z,P,P,P
5294,Z,P,P,K
5295,Z,K,K,K
5296,Z,K,K,K
5297,Z,P,P,P
5298,Z,P,P,P
5299,Z,P,K,P
5300,Z,P,P,P
5301,Z,P,K,P
5302,Z,K,P,K
5303,Z,P,P,P
5304,Z,K,P,P
5305,Z,P,P,P
5306,Z,K,K,P
5307,Z,K,P,P
5308,Z,P,P,P
5309,Z,K,K,K
5310,Z,K,K,P
5311,Z,P,K,P
5312,Z,P,K,K
5313,Z,K,K,K
5314,Z,K,K,K
5315,Z,K,P,K
5316,Z,P,P,P
5317,Z,P,K,K
5318,Z,K,K,K
5319,Z,P,K,K
5320,Z,P,P,P
5321,Z,K,P,K
5322,Z,P,K,P
5323,Z,P,P,P
5324,Z,K,K,P
5325,Z,K,K,K
5326,Z,K,K,K
5327,Z,K,K,K
5328,Z,P,P,K
5329,Z,P,P,P
5330,Z,K,K,K
5331,Z,K,K,K
5332,Z,P,K,P
5333,Z,P,K,P
5334,Z,K,P,K
5335,Z,K,K,K
5336,Z,P,P,P
5337,Z,K,K,P
5338,Z,P,K,P
5339,Z,P,K,P
5340,Z,P,P,P
5341,Z,K,K,K
5342,Z,P,K,P
5343,Z,K,K,K
5344,Z,P,P,P
5345,Z,K,K,K
5346,Z,K,K,P
5347,Z,K,P,K
5348,Z,K,K,P
5349,Z,K,K,K
5350,Z,K,P,K
5351,Z,P,P,P
5352,Z,P,P,P
5353,Z,P,P,K
5354,Z,K,K,K
5355,Z,K,K,K
5356,Z,K,K,K
5357,Z,K,K,P
5358,Z,P,P,K
5359,Z,K,K,K
5360,Z,K,K,K
5361,Z,K,K,K
5362,Z,P,K,P
5363,Z,K,K,K
5364,Z,P,P,P
5365,Z,P,P,P
5366,Z,K,K,K
5367,Z,P,P,K
5368,Z,K,K,K
5369,Z,P,K,P
5370,Z,P,K,P
5371,Z,P,K,P
5372,Z,K,K,K
5373,Z,P,P,K
5374,Z,P,K,P
5375,Z,K,P,P
5376,Z,P,K,P
5377,Z,K,K,K
5378,Z,K,K,K
5379,Z,P,P,P
5380,Z,K,K,K
5381,Z,P,P,P
5382,Z,P,P,P
5383,Z,K,K,K
5384,Z,K,K,K
5385,Z,P,P,K
5386,Z,P,K,K
5387,Z,K,P,K
5388,Z,P,P,K
5389,Z,P,P,P
5390,Z,P,K,P
5391,Z,P,P,P
5392,Z,K,K,K
5393,Z,P,K,K
5394,Z,K,K,K
5395,Z,P,P,P
5396,Z,P,P,K
5397,Z,K,K,K
5398,Z,K,K,K
5399,Z,P,P,P
5400,Z,P,P,K
5401,Z,P,K,P
5402,Z,P,P,P
5403,Z,K,K,P
5404,Z,K,K,K
5405,Z,P,P,P
5406,Z,P,P,P
5407,Z,P,P,K
5408,Z,K,K,K
5409,Z,K,K,K
5410,Z,K,K,K
5411,Z,P,P,P
5412,Z,P,K,K
5413,Z,P,P,P
5414,Z,P,K,K
5415,Z,K,K,K
5416,Z,K,K,K
5417,Z,P,K,P
5418,Z,P,K,P
5419,Z,K,P,K
5420,Z,P,K,K
5421,Z,P,K,K
5422,Z,P,K,P
5423,Z,P,P,P
5424,Z,P,P,P
5425,Z,K,K,K
5426,Z,P,P,P
5427,Z,P,K,P
5428,Z,P,K,P
5429,Z,P,P,P
5430,Z,K,K,K
5431,Z,K,K,K
5432,Z,P,K,K
5433,Z,P,P,P
5434,Z,P,K,P
5435,Z,P,K,K
5436,Z,K,K,K
5437,Z,K,K,K
5438,Z,P,K,P
5439,Z,P,P,K
5440,Z,K,P,P
5441,Z,P,K,P
5442,Z,P,K,P
5443,Z,P,K,P
5444,Z,P,P,P
5445,Z,P,P,P
5446,Z,P,P,P
5447,Z,P,P,P
5448,Z,K,K,K
5449,Z,K,P,K
5450,Z,P,K,K
5451,Z,P,P,P
5452,Z,P,P,P
5453,Z,K,P,K
5454,Z,K,P,K
5455,Z,P,P,K
5456,Z,K,K,K
5457,Z,P,P,P
5458,Z,P,K,P
5459,Z,P,P,P
5460,Z,K,K,K
5461,Z,K,K,P
5462,Z,P,P,P
5463,Z,K,K,P
5464,Z,P,P,P
5465,Z,P,P,P
5466,Z,P,P,K
5467,Z,K,K,P
5468,Z,K,P,P
5469,Z,K,K,K
5470,Z,K,K,K
5471,Z,P,P,P
5472,Z,K,K,K
5473,Z,P,P,K
5474,Z,K,K,K
5475,Z,K,K,K
5476,Z,K,K,K
5477,Z,K,K,K
5478,Z,P,K,P
5479,Z,P,P,P
5480,Z,P,P,P
5481,Z,K,P,K
5482,Z,K,K,K
5483,Z,K,K,K
5484,Z,P,P,P
5485,Z,P,P,K
5486,Z,K,P,P
5487,Z,K,K,P
5488,Z,P,P,P
5489,Z,K,P,P
5490,Z,P,P,P
5491,Z,P,P,P
5492,Z,K,K,K
5493,Z,P,K,K
5494,Z,K,K,K
5495,Z,P,K,P
5496,Z,P,K,P
5497,Z,P,P,P
5498,Z,P,P,P
5499,Z,K,K,K
5500,Z,K,P,K
5501,Z,K,K,P
5502,Z,P,P,P
5503,Z,P,K,K
5504,Z,P,P,P
5505,Z,K,K,K
5506,Z,P,K,P
5507,Z,K,K,P
5508,Z,P,K,K
5509,Z,K,K,K
5510,Z,K,K,P
5511,Z,K,P,K
5512,Z,K,K,P
5513,Z,P,P,K
5514,Z,P,P,P
5515,Z,P,P,P
5516,Z,P,P,P
5517,Z,K,K,K
5518,Z,P,P,P
5519,Z,P,K,P
5520,Z,P,K,K
5521,Z,K,K,K
5522,Z,K,K,K
5523,Z,P,P,P
5524,Z,P,P,K
5525,Z,P,P,K
5526,Z,P,P,P
5527,Z,P,P,K
5528,Z,K,K,K
5529,Z,K,K,K
5530,Z,K,K,K
5531,Z,K,K,K
5532,Z,K,K,K
5533,Z,P,P,P
5534,Z,P,P,P
5535,Z,K,K,K
5536,Z,K,K,P
5537,Z,P,P,P
5538,Z,K,K,P
5539,Z,K,K,K
5540,Z,K,K,K
5541,Z,K,P,K
5542,Z,K,K,K
5543,Z,P,P,P
5544,Z,P,P,P
5545,Z,P,K,P
5546,Z,P,P,P
5547,Z,P,P,P
5548,Z,K,K,K
5549,Z,K,K,K
5550,Z,K,P,P
5551,Z,K,K,K
5552,Z,P,K,K
5553,Z,K,P,P
5554,Z,K,K,K
5555,Z,P,P,P
5556,Z,K,K,K
5557,Z,K,K,K
5558,Z,P,P,P
5559,Z,K,K,K
5560,Z,K,K,K
5561,Z,K,K,K
5562,Z,P,P,K
5563,Z,K,K,K
5564,Z,P,P,P
5565,Z,K,K,K
5566,Z,P,P,K
5567,Z,K,K,K
5568,Z,K,K,K
5569,Z,K,K,K
5570,Z,P,K,K
5571,Z,K,K,P
5572,Z,P,P,P
5573,Z,P,K,P
5574,Z,K,K,K
5575,Z,K,K,K
5576,Z,P,K,K
5577,Z,K,K,K
5578,Z,P,P,P
5579,Z,K,P,K
5580,Z,P,K,P
5581,Z,K,K,K
5582,Z,K,K,P
5583,Z,K,K,K
5584,Z,P,P,K
5585,Z,K,K,K
5586,Z,K,K,K
5587,Z,P,P,P
5588,Z,K,K,K
5589,Z,P,P,K
5590,Z,P,P,K
5591,Z,P,P,K
5592,Z,P,P,P
5593,Z,K,K,K
5594,Z,K,K,K
5595,Z,P,P,P
5596,Z,P,P,P
5597,Z,P,P,P
5598,Z,K,P,K
5599,Z,P,P,P
5600,Z,P,K,P
5601,Z,P,K,P
5602,Z,P,P,K
5603,Z,K,K,K
5604,Z,K,K,K
5605,Z,K,K,K
5606,Z,P,P,P
5607,Z,K,K,K
5608,Z,K,K,K
5609,Z,K,K,K
5610,Z,P,P,P
5611,Z,P,P,P
5612,Z,P,P,P
5613,Z,K,K,P
5614,Z,K,K,P
5615,Z,K,K,K
5616,Z,K,K,P
5617,Z,K,K,K
5618,Z,K,K,P
5619,Z,K,K,P
